id,seq
78,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t max_subarray_sum ( const int32_t * a , size_t n ) { if ( n == 0 ) return 0 ; struct Node { int64_t total , pref , suff , best ; } ; auto solve = [ & ] ( auto && self , size_t l , size_t r ) -> Node { if ( l + 1 == r ) { int64_t v = static_cast < int64_t > ( a [ l ] ) ; return Node { v , v , v , v } ; } size_t m = l + ( r - l ) / 2 ; Node L = self ( self , l , m ) ; Node R = self ( self , m , r ) ; Node res ; res . total = L . total + R . total ; res . pref = L . pref > ( L . total + R . pref ) ? L . pref : ( L . total + R . pref ) ; res . suff = R . suff > ( R . total + L . suff ) ? R . suff : ( R . total + L . suff ) ; int64_t cross = L . suff + R . pref ; int64_t tmp = L . best > R . best ? L . best : R . best ; res . best = tmp > cross ? tmp : cross ; return res ; } ; Node ans = solve ( solve , 0 , n ) ; return ans . best ; }"
72,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lower_bound ( const int32_t * a , size_t n , int32_t x ) { if ( n == 0 ) return 0 ; size_t idx = 0 ; size_t step = 1 ; while ( step <= n / 2 ) step < <= 1 ; while ( step > 0 ) { if ( idx <= n - step && a [ idx + step - 1 ] < x ) { idx + = step ; } step > >= 1 ; } return static_cast < int32_t > ( idx ) ; }"
34,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_non_decreasing ( const int32_t * a , size_t n ) { if ( n <= 1 ) return 1 ; if ( ! a ) return 0 ; int32_t min_suffix = a [ n - 1 ] ; for ( size_t i = n - 1 ; i - - > 0 ; ) { if ( a [ i ] > min_suffix ) return 0 ; if ( a [ i ] < min_suffix ) min_suffix = a [ i ] ; } return 1 ; }"
62,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lcm ( int32_t a , int32_t b ) { if ( a == 0 || b == 0 ) return 0 ; long long x = ( long long ) a ; if ( x < 0 ) x = - x ; long long y = ( long long ) b ; if ( y < 0 ) y = - y ; long long r = 1 ; for ( long long i = 2 ; ( i * i ) <= x || ( i * i ) <= y ; i = ( i == 2 ? 3 : i + 2 ) ) { int cx = 0 ; while ( x % i == 0 ) { x / = i ; + + cx ; } int cy = 0 ; while ( y % i == 0 ) { y / = i ; + + cy ; } int m = cx > cy ? cx : cy ; while ( m - - > 0 ) r * = i ; } if ( x > 1 && y > 1 ) { if ( x == y ) r * = x ; else { r * = x ; r * = y ; } } else if ( x > 1 ) { r * = x ; } else if ( y > 1 ) { r * = y ; } return ( int32_t ) r ; }"
17,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t gcd ( int32_t a , int32_t b ) { int64_t x = a ; if ( x < 0 ) x = - x ; int64_t y = b ; if ( y < 0 ) y = - y ; if ( x == 0 ) return static_cast < int32_t > ( y ) ; if ( y == 0 ) return static_cast < int32_t > ( x ) ; while ( x != y ) { if ( x > y ) { int64_t t = y ; while ( t <= ( x > > 1 ) ) t < <= 1 ; x - = t ; if ( x == 0 ) return static_cast < int32_t > ( y ) ; } else { int64_t t = x ; while ( t <= ( y > > 1 ) ) t < <= 1 ; y - = t ; if ( y == 0 ) return static_cast < int32_t > ( x ) ; } } return static_cast < int32_t > ( x ) ; }"
70,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lower_bound ( const int32_t * a , size_t n , int32_t x ) { struct R { const int32_t * a ; int32_t x ; size_t run ( size_t l , size_t r ) const { if ( l >= r ) return l ; size_t m = l + ( r - l ) / 2 ; if ( a [ m ] < x ) return run ( m + 1 , r ) ; return run ( l , m ) ; } } r { a , x } ; size_t res = r . run ( 0 , n ) ; return static_cast < int32_t > ( res ) ; }"
121,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > uint32_t rotl32 ( uint32_t x , uint32_t r ) { r & = 31 u ; return ( x < < r ) | ( x > > ( ( 32 u - r ) & 31 u ) ) ; }"
60,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lcm ( int32_t a , int32_t b ) { if ( a == 0 || b == 0 ) return 0 ; long long x = a < 0 ? - ( long long ) a : ( long long ) a ; long long y = b < 0 ? - ( long long ) b : ( long long ) b ; long long u = x , v = y ; while ( v != 0 ) { long long t = u % v ; u = v ; v = t ; } long long res = ( x / u ) * y ; return ( int32_t ) res ; }"
64,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lcm ( int32_t a , int32_t b ) { long long x = a , y = b ; if ( x < 0 ) x = - x ; if ( y < 0 ) y = - y ; if ( x == 0 || y == 0 ) return 0 ; long long res = 1 ; for ( long long p = 2 ; p * p <= x || p * p <= y ; + + p ) { int e1 = 0 , e2 = 0 ; while ( x % p == 0 ) { x / = p ; + + e1 ; } while ( y % p == 0 ) { y / = p ; + + e2 ; } int m = e1 > e2 ? e1 : e2 ; while ( m - - ) res * = p ; } if ( x > 1 && y > 1 ) { if ( x == y ) res * = x ; else res * = x * y ; } else if ( x > 1 ) { res * = x ; } else if ( y > 1 ) { res * = y ; } return ( int32_t ) res ; }"
90,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t max_subarray_sum ( const int32_t * a , size_t n ) { if ( n == 0 || a == nullptr ) return 0 ; struct Node { int64_t sum , pref , suff , best ; } ; auto make_node = [ ] ( int64_t x ) -> Node { return Node { x , x , x , x } ; } ; auto combine = [ ] ( const Node & L , const Node & R ) -> Node { Node res ; res . sum = L . sum + R . sum ; int64_t lp = L . sum + R . pref ; res . pref = L . pref > lp ? L . pref : lp ; int64_t rs = R . sum + L . suff ; res . suff = R . suff > rs ? R . suff : rs ; int64_t cross = L . suff + R . pref ; res . best = L . best > R . best ? L . best : R . best ; res . best = res . best > cross ? res . best : cross ; return res ; } ; Node acc = make_node ( static_cast < int64_t > ( a [ 0 ] ) ) ; for ( size_t i = 1 ; i < n ; + + i ) { Node ni = make_node ( static_cast < int64_t > ( a [ i ] ) ) ; acc = combine ( acc , ni ) ; } return acc . best ; }"
37,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_prime ( int32_t n ) { if ( n <= 1 ) return 0 ; if ( n == 2 ) return 1 ; if ( ( n & 1 ) == 0 ) return 0 ; for ( int32_t i = 3 ; i <= n / i ; i + = 2 ) { if ( n % i == 0 ) return 0 ; } return 1 ; }
102,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t popcount_u32 ( uint32_t x ) { const unsigned char nibble_pop [ 16 ] = { 0 , 1 , 1 , 2 , 1 , 2 , 2 , 3 , 1 , 2 , 2 , 3 , 2 , 3 , 3 , 4 } ; int32_t count = 0 ; for ( int i = 0 ; i < 8 ; + + i ) { count + = nibble_pop [ x & 0xF ] ; x > >= 4 ; } return count ; }"
106,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > void reverse_array ( int32_t * a , size_t n ) { if ( ! a || n < 2 ) return ; int32_t * tmp = new int32_t [ n ] ; for ( size_t i = 0 ; i < n ; + + i ) { tmp [ i ] = a [ n - 1 - i ] ; } for ( size_t i = 0 ; i < n ; + + i ) { a [ i ] = tmp [ i ] ; } delete [ ] tmp ; }"
26,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_non_decreasing ( const int32_t * a , size_t n ) { for ( size_t i = 1 ; i < n ; + + i ) { if ( a [ i ] < a [ i - 1 ] ) return 0 ; } return 1 ; }"
94,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t popcount_u32 ( uint32_t x ) { uint32_t count = 0 ; const uint64_t lut = 0x4332322132212110 ULL ; for ( int i = 0 ; i < 8 ; + + i ) { uint32_t nibble = ( x > > ( i * 4 ) ) & 0xF u ; count + = static_cast < uint32_t > ( ( lut > > ( nibble * 4 u ) ) & 0xF u ) ; } return static_cast < int32_t > ( count ) ; }
79,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t max_subarray_sum ( const int32_t * a , size_t n ) { if ( n == 0 ) return 0 ; int64_t sum = 0 ; int64_t min_pref = 0 ; int64_t best = static_cast < int64_t > ( a [ 0 ] ) ; for ( size_t i = 0 ; i < n ; + + i ) { sum + = static_cast < int64_t > ( a [ i ] ) ; int64_t candidate = sum - min_pref ; if ( candidate > best ) best = candidate ; if ( sum < min_pref ) min_pref = sum ; } return best ; }"
18,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t gcd ( int32_t a , int32_t b ) { int64_t x = a ; int64_t y = b ; if ( x < 0 ) x = - x ; if ( y < 0 ) y = - y ; if ( x == 0 ) return static_cast < int32_t > ( y ) ; if ( y == 0 ) return static_cast < int32_t > ( x ) ; while ( x != y ) { if ( x > y ) x - = y ; else y - = x ; } return static_cast < int32_t > ( x ) ; }"
41,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_prime ( int32_t n ) { if ( n < 2 ) return 0 ; if ( n == 2 || n == 3 ) return 1 ; if ( ( n & 1 ) == 0 ) return 0 ; long long d = n - 1 , s = 0 ; while ( ( d & 1 ) == 0 ) { d > >= 1 ; + + s ; } auto modpow = [ & ] ( long long a , long long e , long long m ) -> long long { long long r = 1 % m ; while ( e > 0 ) { if ( e & 1 ) r = ( r * a ) % m ; a = ( a * a ) % m ; e > >= 1 ; } return r ; } ; long long bases [ ] = { 2 , 7 , 61 } ; for ( long long a0 : bases ) { long long a = a0 % n ; if ( a == 0 ) continue ; long long x = modpow ( a , d , n ) ; if ( x == 1 || x == n - 1 ) continue ; bool composite = true ; for ( long long r = 1 ; r < s ; + + r ) { x = ( x * x ) % n ; if ( x == n - 1 ) { composite = false ; break ; } } if ( composite ) return 0 ; } return 1 ; }"
111,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > void reverse_array ( int32_t * a , size_t n ) { if ( a == nullptr || n < 2 ) return ; size_t i = 0 , j = n - 1 ; while ( i < j ) { int32_t tmp = a [ i ] ; a [ i ] = a [ j ] ; a [ j ] = tmp ; + + i ; - - j ; } }"
108,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > void reverse_array ( int32_t * a , size_t n ) { if ( ! a || n < 2 ) return ; struct Helper { static void rec ( int32_t * left , int32_t * right ) { if ( left >= right ) return ; int32_t tmp = * left ; * left = * right ; * right = tmp ; rec ( left + 1 , right - 1 ) ; } } ; Helper :: rec ( a , a + n - 1 ) ; }"
105,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > void reverse_array ( int32_t * a , size_t n ) { if ( ! a || n <= 1 ) return ; size_t i = 0 , j = n - 1 ; while ( i < j ) { int32_t tmp = a [ i ] ; a [ i ] = a [ j ] ; a [ j ] = tmp ; + + i ; - - j ; } }"
46,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_prime ( int32_t n ) { if ( n < 2 ) return 0 ; if ( ( n & 1 ) == 0 ) return n == 2 ? 1 : 0 ; if ( n % 3 == 0 ) return n == 3 ? 1 : 0 ; using U64 = unsigned long long ; U64 nn = ( U64 ) n ; U64 d = nn - 1 ; int s = 0 ; while ( ( d & 1 ULL ) == 0 ) { d > >= 1 ; + + s ; } auto modmul = [ ] ( U64 a , U64 b , U64 mod ) -> U64 { return ( a * b ) % mod ; } ; auto modpow = [ & ] ( U64 a , U64 e , U64 mod ) -> U64 { U64 r = 1 % mod ; a % = mod ; while ( e ) { if ( e & 1 ULL ) r = modmul ( r , a , mod ) ; a = modmul ( a , a , mod ) ; e > >= 1 ; } return r ; } ; const int bases [ ] = { 2 , 3 , 5 , 7 , 11 } ; for ( int i = 0 ; i < ( int ) ( sizeof ( bases ) / sizeof ( bases [ 0 ] ) ) ; + + i ) { U64 a = ( U64 ) bases [ i ] ; if ( a % nn == 0 ULL ) return 1 ; U64 x = modpow ( a , d , nn ) ; if ( x == 1 ULL || x == nn - 1 ) continue ; bool cont = false ; for ( int r = 1 ; r < s ; + + r ) { x = modmul ( x , x , nn ) ; if ( x == nn - 1 ) { cont = true ; break ; } } if ( ! cont ) return 0 ; } return 1 ; }"
63,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lcm ( int32_t a , int32_t b ) { if ( a == 0 || b == 0 ) return 0 ; long long aa = a , bb = b ; if ( aa < 0 ) aa = - aa ; if ( bb < 0 ) bb = - bb ; long long x = aa , y = bb ; while ( y != 0 ) { long long t = y ; y = x % y ; x = t ; } long long g = x ; long long res = ( aa / g ) * bb ; return static_cast < int32_t > ( res ) ; }"
138,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { auto rec = [ ] ( auto && self , const int32_t * p , size_t len ) -> int64_t { if ( len == 0 ) return 0 ; if ( len == 1 ) return static_cast < int64_t > ( p [ 0 ] ) ; size_t mid = len / 2 ; return self ( self , p , mid ) + self ( self , p + mid , len - mid ) ; } ; return rec ( rec , a , n ) ; }"
123,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > uint32_t rotl32 ( uint32_t x , uint32_t r ) { uint64_t y = ( static_cast < uint64_t > ( x ) < < 32 ) | x ; return static_cast < uint32_t > ( ( y < < ( r & 31 ) ) > > 32 ) ; }"
114,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > void reverse_array ( int32_t * a , size_t n ) { if ( a == nullptr || n <= 1 ) return ; int32_t tmp = a [ 0 ] ; a [ 0 ] = a [ n - 1 ] ; a [ n - 1 ] = tmp ; reverse_array ( a + 1 , n - 2 ) ; }"
31,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t is_non_decreasing ( const int32_t * a , size_t n ) { if ( n <= 1 ) return 1 ; if ( ! a ) return 0 ; if ( a [ 0 ] <= a [ 1 ] ) return is_non_decreasing ( a + 1 , n - 1 ) ; return 0 ; }"
120,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > uint32_t rotl32 ( uint32_t x , uint32_t r ) { r & = 31 u ; if ( r == 0 u ) return x ; return ( x < < r ) | ( x > > ( 32 u - r ) ) ; }"
101,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t popcount_u32 ( uint32_t x ) { const unsigned char lut [ 16 ] = { 0 , 1 , 1 , 2 , 1 , 2 , 2 , 3 , 1 , 2 , 2 , 3 , 2 , 3 , 3 , 4 } ; int cnt = 0 ; for ( int i = 0 ; i < 8 ; + + i ) { cnt + = lut [ x & 0xF ] ; x > >= 4 ; } return ( int32_t ) cnt ; }"
139,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { auto rec = [ & ] ( auto && self , size_t l , size_t r ) -> int64_t { size_t len = r - l ; if ( len <= 64 ) { int64_t s = 0 ; for ( size_t i = l ; i < r ; + + i ) s + = static_cast < int64_t > ( a [ i ] ) ; return s ; } size_t m = l + len / 2 ; return self ( self , l , m ) + self ( self , m , r ) ; } ; return rec ( rec , 0 , n ) ; }"
122,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > uint32_t rotl32 ( uint32_t x , uint32_t r ) { uint32_t k = r & 31 u ; for ( uint32_t i = 0 ; i < k ; + + i ) { x = ( x < < 1 ) | ( x > > 31 ) ; } return x ; }"
144,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { auto rec = [ & ] ( auto && self , size_t l , size_t r ) -> int64_t { if ( l >= r ) return 0 ; if ( r - l == 1 ) return static_cast < int64_t > ( a [ l ] ) ; size_t m = l + ( r - l ) / 2 ; return self ( self , l , m ) + self ( self , m , r ) ; } ; return rec ( rec , 0 , n ) ; }"
77,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t max_subarray_sum ( const int32_t * a , size_t n ) { if ( n == 0 ) return 0 ; struct Node { int64_t sum , pref , suff , best ; } ; struct Solver { const int32_t * arr ; Node solve ( size_t l , size_t r ) { if ( l + 1 == r ) { int64_t v = arr [ l ] ; return { v , v , v , v } ; } size_t m = l + ( r - l ) / 2 ; Node L = solve ( l , m ) ; Node R = solve ( m , r ) ; Node res ; res . sum = L . sum + R . sum ; int64_t lp = L . sum + R . pref ; res . pref = L . pref > lp ? L . pref : lp ; int64_t rs = R . sum + L . suff ; res . suff = R . suff > rs ? R . suff : rs ; int64_t cross = L . suff + R . pref ; int64_t bestLR = L . best > R . best ? L . best : R . best ; res . best = bestLR > cross ? bestLR : cross ; return res ; } } solver { a } ; Node root = solver . solve ( 0 , n ) ; return root . best ; }"
137,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > size_t str_len ( const char * s ) { const char * p = s ; while ( * p != 0 ) + + p ; return static_cast < size_t > ( p - s ) ; }
140,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { int64_t sum = 0 ; for ( size_t i = 0 ; i < n ; + + i ) { sum + = static_cast < int64_t > ( a [ i ] ) ; } return sum ; }"
127,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > uint32_t rotl32 ( uint32_t x , uint32_t r ) { r & = 31 u ; if ( r == 0 u ) return x ; return rotl32 ( ( x < < 1 ) | ( x > > 31 u ) , r - 1 u ) ; }"
71,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int32_t lower_bound ( const int32_t * a , size_t n , int32_t x ) { if ( n == 0 ) return 0 ; size_t step = 1 ; while ( step <= n / 2 ) step < <= 1 ; size_t pos = 0 ; while ( step > 0 ) { size_t next = pos + step ; if ( next <= n && a [ next - 1 ] < x ) pos = next ; step > >= 1 ; } return static_cast < int32_t > ( pos ) ; }"
135,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > size_t str_len ( const char * s ) { const char * p = s ; for ( ; ; ) { if ( p [ 0 ] == 0 ) return ( size_t ) ( p - s ) ; if ( p [ 1 ] == 0 ) return ( size_t ) ( p - s + 1 ) ; if ( p [ 2 ] == 0 ) return ( size_t ) ( p - s + 2 ) ; if ( p [ 3 ] == 0 ) return ( size_t ) ( p - s + 3 ) ; if ( p [ 4 ] == 0 ) return ( size_t ) ( p - s + 4 ) ; if ( p [ 5 ] == 0 ) return ( size_t ) ( p - s + 5 ) ; if ( p [ 6 ] == 0 ) return ( size_t ) ( p - s + 6 ) ; if ( p [ 7 ] == 0 ) return ( size_t ) ( p - s + 7 ) ; p + = 8 ; } }
141,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { int64_t s = 0 ; for ( size_t i = 0 ; i < n ; + + i ) s + = a [ i ] ; return s ; }"
145,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { auto rec = [ ] ( auto && self , const int32_t * p , size_t m ) -> int64_t { if ( m == 0 ) return 0 ; if ( m <= 32 ) { int64_t s = 0 ; size_t i = 0 ; for ( ; i + 3 < m ; i + = 4 ) { s + = static_cast < int64_t > ( p [ i ] ) ; s + = static_cast < int64_t > ( p [ i + 1 ] ) ; s + = static_cast < int64_t > ( p [ i + 2 ] ) ; s + = static_cast < int64_t > ( p [ i + 3 ] ) ; } for ( ; i < m ; + + i ) { s + = static_cast < int64_t > ( p [ i ] ) ; } return s ; } size_t mid = m / 2 ; return self ( self , p , mid ) + self ( self , p + mid , m - mid ) ; } ; return rec ( rec , a , n ) ; }"
143,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { struct Divider { const int32_t * a ; int64_t operator ( ) ( size_t l , size_t r ) const { if ( l >= r ) return 0 ; if ( r - l == 1 ) return static_cast < int64_t > ( a [ l ] ) ; size_t m = l + ( r - l ) / 2 ; return ( * this ) ( l , m ) + ( * this ) ( m , r ) ; } } ; if ( n == 0 ) return 0 ; return Divider { a } ( 0 , n ) ; }"
133,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > size_t str_len ( const char * s ) { if ( s == nullptr ) return 0 ; const char * p = s ; while ( * p != 0 ) { + + p ; } return static_cast < size_t > ( p - s ) ; }
134,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > size_t str_len ( const char * s ) { size_t n = 0 ; while ( s [ n ] != 0 ) + + n ; return n ; }
136,include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > size_t str_len ( const char * s ) { const char * p = s ; for ( ; ; ) { if ( * p == 0 ) return static_cast < size_t > ( p - s ) ; + + p ; if ( * p == 0 ) return static_cast < size_t > ( p - s ) ; + + p ; if ( * p == 0 ) return static_cast < size_t > ( p - s ) ; + + p ; if ( * p == 0 ) return static_cast < size_t > ( p - s ) ; + + p ; } }
146,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { if ( n == 0 ) return 0 ; return sum_array ( a , n - 1 ) + static_cast < int64_t > ( a [ n - 1 ] ) ; }"
147,"include < assert . h > include < stdint . h > include < stddef . h > include < stdlib . h > include < stdio . h > int64_t sum_array ( const int32_t * a , size_t n ) { struct R { static int64_t go ( const int32_t * p , size_t m ) { if ( m == 0 ) return 0 ; if ( m == 1 ) return static_cast < int64_t > ( p [ 0 ] ) ; size_t h = m / 2 ; return go ( p , h ) + go ( p + h , m - h ) ; } } ; return R :: go ( a , n ) ; }"
