id,seq
21,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation == MemberReference a Literal 0 BlockStatement IfStatement BinaryOperation == MemberReference b MemberReference Integer MIN_VALUE ReturnStatement MemberReference Integer MIN_VALUE End ReturnStatement TernaryExpression BinaryOperation >= MemberReference b Literal 0 MemberReference b MemberReference - b End IfStatement BinaryOperation == MemberReference b Literal 0 BlockStatement IfStatement BinaryOperation == MemberReference a MemberReference Integer MIN_VALUE ReturnStatement MemberReference Integer MIN_VALUE End ReturnStatement TernaryExpression BinaryOperation >= MemberReference a Literal 0 MemberReference a MemberReference - a End LocalVariableDeclaration BasicType long VariableDeclarator u MemberReference a IfStatement BinaryOperation < MemberReference u Literal 0 StatementExpression Assignment MemberReference u MemberReference - u = End LocalVariableDeclaration BasicType long VariableDeclarator v MemberReference b IfStatement BinaryOperation < MemberReference v Literal 0 StatementExpression Assignment MemberReference v MemberReference - v = End LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference u MemberReference v numberOfTrailingZeros StatementExpression Assignment MemberReference u MethodInvocation Long MemberReference u numberOfTrailingZeros >>= StatementExpression Assignment MemberReference v MethodInvocation Long MemberReference v numberOfTrailingZeros >>= DoStatement BinaryOperation != MemberReference v Literal 0 BlockStatement IfStatement BinaryOperation > MemberReference u MemberReference v BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference u StatementExpression Assignment MemberReference u MemberReference v = StatementExpression Assignment MemberReference v MemberReference t = End StatementExpression Assignment MemberReference v MemberReference u -= StatementExpression Assignment MemberReference v MethodInvocation Long MemberReference v numberOfTrailingZeros >>= End LocalVariableDeclaration BasicType long VariableDeclarator g BinaryOperation << MemberReference u MemberReference shift ReturnStatement TernaryExpression BinaryOperation == MemberReference g Literal 2147483648L MemberReference Integer MIN_VALUE Cast BasicType int MemberReference g
99,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator m MethodInvocation Math MemberReference n MemberReference a length min LocalVariableDeclaration BasicType int VariableDeclarator b ArrayCreator BasicType int MemberReference m ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference m MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference i b MemberReference ArraySelector BinaryOperation - BinaryOperation - MemberReference m Literal 1 MemberReference i a = End StatementExpression MethodInvocation System MemberReference b Literal 0 MemberReference a Literal 0 MemberReference m arraycopy
63,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x IfStatement BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType int VariableDeclarator k BinaryOperation << Literal 1 BinaryOperation - Literal 31 MethodInvocation Integer MemberReference n numberOfLeadingZeros LocalVariableDeclaration BasicType int VariableDeclarator idx Literal - 1 WhileStatement BinaryOperation > MemberReference k Literal 0 BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator next BinaryOperation + Cast BasicType long MemberReference idx MemberReference k IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector Cast BasicType int MemberReference next a MemberReference x BlockStatement StatementExpression Assignment MemberReference idx Cast BasicType int MemberReference next = End StatementExpression Assignment MemberReference k Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference idx Literal 1
5,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int binary_search FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator lo Literal 0 VariableDeclarator hi BinaryOperation - MemberReference n Literal 1 WhileStatement BinaryOperation <= MemberReference lo MemberReference hi BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference lo BinaryOperation >>> BinaryOperation - MemberReference hi MemberReference lo Literal 1 LocalVariableDeclaration BasicType int VariableDeclarator val MemberReference ArraySelector MemberReference mid a IfStatement BinaryOperation < MemberReference x MemberReference val BlockStatement StatementExpression Assignment MemberReference hi BinaryOperation - MemberReference mid Literal 1 = IfStatement BinaryOperation > MemberReference x MemberReference val BlockStatement StatementExpression Assignment MemberReference lo BinaryOperation + MemberReference mid Literal 1 = BlockStatement ReturnStatement MemberReference mid End End End ReturnStatement Literal - 1
95,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x LocalVariableDeclaration BasicType byte VariableDeclarator t ArrayCreator BasicType byte ArrayInitializer Literal 0 Literal 1 Literal 1 Literal 2 Literal 1 Literal 2 Literal 2 Literal 3 Literal 1 Literal 2 Literal 2 Literal 3 Literal 2 Literal 3 Literal 3 Literal 4 LocalVariableDeclaration BasicType int VariableDeclarator c Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i Literal 8 MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference c MemberReference ArraySelector BinaryOperation & MemberReference x Literal 0xF t += StatementExpression Assignment MemberReference x Literal 4 >>>= End ReturnStatement MemberReference c
51,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lcm FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MethodInvocation Math Cast BasicType long MemberReference a abs LocalVariableDeclaration BasicType long VariableDeclarator y MethodInvocation Math Cast BasicType long MemberReference b abs IfStatement BinaryOperation || BinaryOperation == MemberReference x Literal 0 BinaryOperation == MemberReference y Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator res Literal 1 ForStatement ForControl VariableDeclaration BasicType long VariableDeclarator i Literal 2 BinaryOperation || BinaryOperation <= BinaryOperation * MemberReference i MemberReference i MemberReference x BinaryOperation <= BinaryOperation * MemberReference i MemberReference i MemberReference y MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator ea Literal 0 WhileStatement BinaryOperation == BinaryOperation % MemberReference x MemberReference i Literal 0 BlockStatement StatementExpression Assignment MemberReference x MemberReference i /= StatementExpression MemberReference ++ ea End LocalVariableDeclaration BasicType int VariableDeclarator eb Literal 0 WhileStatement BinaryOperation == BinaryOperation % MemberReference y MemberReference i Literal 0 BlockStatement StatementExpression Assignment MemberReference y MemberReference i /= StatementExpression MemberReference ++ eb End LocalVariableDeclaration BasicType int VariableDeclarator e TernaryExpression BinaryOperation > MemberReference ea MemberReference eb MemberReference ea MemberReference eb WhileStatement BinaryOperation > MemberReference -- e Literal 0 StatementExpression Assignment MemberReference res MemberReference i *= End End IfStatement BinaryOperation && BinaryOperation > MemberReference x Literal 1 BinaryOperation > MemberReference y Literal 1 BlockStatement IfStatement BinaryOperation == MemberReference x MemberReference y StatementExpression Assignment MemberReference res MemberReference x *= StatementExpression Assignment MemberReference res BinaryOperation * MemberReference x MemberReference y *= End IfStatement BinaryOperation > MemberReference x Literal 1 BlockStatement StatementExpression Assignment MemberReference res MemberReference x *= IfStatement BinaryOperation > MemberReference y Literal 1 BlockStatement StatementExpression Assignment MemberReference res MemberReference y *= End End End ReturnStatement Cast BasicType int MemberReference res
87,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x ReturnStatement TernaryExpression BinaryOperation == MemberReference x Literal 0 Literal 0 BinaryOperation + Literal 1 MethodInvocation BinaryOperation & MemberReference x BinaryOperation - MemberReference x Literal 1 popcount_u32
107,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType long n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement End LocalVariableDeclaration BasicType long VariableDeclarator left BinaryOperation - MemberReference a length MemberReference n LocalVariableDeclaration BasicType long VariableDeclarator right BinaryOperation - MemberReference n Literal 1 IfStatement BinaryOperation >= MemberReference left MemberReference right ReturnStatement End LocalVariableDeclaration BasicType int VariableDeclarator i Cast BasicType int MemberReference left LocalVariableDeclaration BasicType int VariableDeclarator j Cast BasicType int MemberReference right LocalVariableDeclaration BasicType int VariableDeclarator tmp MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference tmp = StatementExpression MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 reverse_array
33,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End IfStatement BinaryOperation > MemberReference ArraySelector BinaryOperation - MemberReference n Literal 2 a MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a ReturnStatement Literal 0 End ReturnStatement MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 is_non_decreasing
41,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_prime FormalParameter BasicType int n IfStatement BinaryOperation < MemberReference n Literal 2 ReturnStatement Literal 0 End IfStatement BinaryOperation == BinaryOperation & MemberReference n Literal 1 Literal 0 ReturnStatement TernaryExpression BinaryOperation == MemberReference n Literal 2 Literal 1 Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator mod MemberReference n LocalVariableDeclaration BasicType long VariableDeclarator dd BinaryOperation - Cast BasicType long MemberReference n Literal 1 LocalVariableDeclaration BasicType int VariableDeclarator s MethodInvocation Long MemberReference dd numberOfTrailingZeros LocalVariableDeclaration BasicType long VariableDeclarator d BinaryOperation >> MemberReference dd MemberReference s LocalVariableDeclaration BasicType int VariableDeclarator bases ArrayInitializer Literal 2 Literal 7 Literal 61 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator a MemberReference bases BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference a MemberReference n Literal 0 ContinueStatement End LocalVariableDeclaration BasicType long VariableDeclarator x Literal 1 LocalVariableDeclaration BasicType long VariableDeclarator p BinaryOperation % MemberReference a MemberReference n LocalVariableDeclaration BasicType long VariableDeclarator e MemberReference d WhileStatement BinaryOperation > MemberReference e Literal 0 BlockStatement IfStatement BinaryOperation != BinaryOperation & MemberReference e Literal 1L Literal 0 StatementExpression Assignment MemberReference x BinaryOperation % BinaryOperation * MemberReference x MemberReference p MemberReference mod = End StatementExpression Assignment MemberReference p BinaryOperation % BinaryOperation * MemberReference p MemberReference p MemberReference mod = StatementExpression Assignment MemberReference e Literal 1 >>= End IfStatement BinaryOperation || BinaryOperation == MemberReference x Literal 1 BinaryOperation == MemberReference x BinaryOperation - MemberReference mod Literal 1 ContinueStatement End LocalVariableDeclaration BasicType boolean VariableDeclarator ok Literal false ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator r Literal 1 BinaryOperation < MemberReference r MemberReference s MemberReference ++ r BlockStatement StatementExpression Assignment MemberReference x BinaryOperation % BinaryOperation * MemberReference x MemberReference x MemberReference mod = IfStatement BinaryOperation == MemberReference x BinaryOperation - MemberReference mod Literal 1 BlockStatement StatementExpression Assignment MemberReference ok Literal true = BreakStatement End End IfStatement MemberReference ! ok ReturnStatement Literal 0 End End ReturnStatement Literal 1
1,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int binary_search FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal - 1 End LocalVariableDeclaration BasicType int VariableDeclarator low Literal 0 VariableDeclarator high BinaryOperation - MethodInvocation Math MemberReference n MemberReference a length min Literal 1 WhileStatement BinaryOperation <= MemberReference low MemberReference high BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator mid BinaryOperation + MemberReference low BinaryOperation / BinaryOperation - MemberReference high MemberReference low Literal 2 LocalVariableDeclaration BasicType int VariableDeclarator val MemberReference ArraySelector MemberReference mid a IfStatement BinaryOperation == MemberReference val MemberReference x ReturnStatement MemberReference mid End IfStatement BinaryOperation < MemberReference val MemberReference x StatementExpression Assignment MemberReference low BinaryOperation + MemberReference mid Literal 1 = StatementExpression Assignment MemberReference high BinaryOperation - MemberReference mid Literal 1 = End End ReturnStatement Literal - 1
55,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lcm FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal 0 BinaryOperation == MemberReference b Literal 0 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType long VariableDeclarator aa MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator bb MemberReference b LocalVariableDeclaration BasicType long VariableDeclarator aAbs TernaryExpression BinaryOperation >= MemberReference aa Literal 0 MemberReference aa MemberReference - aa LocalVariableDeclaration BasicType long VariableDeclarator bAbs TernaryExpression BinaryOperation >= MemberReference bb Literal 0 MemberReference bb MemberReference - bb LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference aAbs VariableDeclarator y MemberReference bAbs WhileStatement BinaryOperation != MemberReference y Literal 0 BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t BinaryOperation % MemberReference x MemberReference y StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End LocalVariableDeclaration BasicType long VariableDeclarator gcd MemberReference x LocalVariableDeclaration BasicType long VariableDeclarator res BinaryOperation * BinaryOperation / MemberReference aAbs MemberReference gcd MemberReference bAbs ReturnStatement Cast BasicType int MemberReference res
17,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == BinaryOperation | MemberReference x MemberReference y Literal 0 ReturnStatement Literal 0 End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference x MemberReference y numberOfTrailingZeros StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>= WhileStatement BinaryOperation != MemberReference y Literal 0 BlockStatement StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>= IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End StatementExpression Assignment MemberReference y MemberReference x -= End ReturnStatement Cast BasicType int BinaryOperation << MemberReference x MemberReference shift
144,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long sum_array FormalParameter BasicType int a FormalParameter BasicType int n ReturnStatement TernaryExpression BinaryOperation <= MemberReference n Literal 0 Literal 0L BinaryOperation + MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 sum_array MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a
48,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_prime FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 0 End LocalVariableDeclaration BasicType int VariableDeclarator small ArrayInitializer Literal 2 Literal 3 Literal 5 Literal 7 Literal 11 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator p MemberReference small BlockStatement IfStatement BinaryOperation == MemberReference n MemberReference p ReturnStatement Literal 1 End IfStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference p Literal 0 ReturnStatement Literal 0 End End LocalVariableDeclaration BasicType long VariableDeclarator d BinaryOperation - MemberReference n Literal 1L LocalVariableDeclaration BasicType int VariableDeclarator s Literal 0 WhileStatement BinaryOperation == BinaryOperation & MemberReference d Literal 1L Literal 0L BlockStatement StatementExpression Assignment MemberReference d Literal 1 >>= StatementExpression MemberReference ++ s End LocalVariableDeclaration BasicType int VariableDeclarator bases ArrayInitializer Literal 2 Literal 3 Literal 5 Literal 7 Literal 11 ForStatement outer EnhancedForControl VariableDeclaration BasicType int VariableDeclarator aBase MemberReference bases BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator a BinaryOperation % MemberReference aBase MemberReference n LocalVariableDeclaration BasicType long VariableDeclarator x Literal 1L VariableDeclarator p MemberReference a VariableDeclarator e MemberReference d WhileStatement BinaryOperation > MemberReference e Literal 0 BlockStatement IfStatement BinaryOperation != BinaryOperation & MemberReference e Literal 1L Literal 0L StatementExpression Assignment MemberReference x BinaryOperation % BinaryOperation * MemberReference x MemberReference p MemberReference n = End StatementExpression Assignment MemberReference p BinaryOperation % BinaryOperation * MemberReference p MemberReference p MemberReference n = StatementExpression Assignment MemberReference e Literal 1 >>= End IfStatement BinaryOperation || BinaryOperation == MemberReference x Literal 1L BinaryOperation == MemberReference x BinaryOperation - MemberReference n Literal 1L ContinueStatement End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator r Literal 1 BinaryOperation < MemberReference r MemberReference s MemberReference ++ r BlockStatement StatementExpression Assignment MemberReference x BinaryOperation % BinaryOperation * MemberReference x MemberReference x MemberReference n = IfStatement BinaryOperation == MemberReference x BinaryOperation - MemberReference n Literal 1L ContinueStatement outer End End ReturnStatement Literal 0 End ReturnStatement Literal 1
128,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long str_len FormalParameter BasicType char s IfStatement BinaryOperation || BinaryOperation || BinaryOperation == MemberReference s Literal null BinaryOperation == MemberReference s length Literal 0 BinaryOperation == MemberReference ArraySelector Literal 0 s Literal '\0' ReturnStatement Literal 0L End ReturnStatement BinaryOperation + Literal 1L MethodInvocation MethodInvocation java.util.Arrays MemberReference s Literal 1 MemberReference s length copyOfRange str_len
14,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int gcd FormalParameter BasicType int a FormalParameter BasicType int b LocalVariableDeclaration BasicType long VariableDeclarator x MemberReference a LocalVariableDeclaration BasicType long VariableDeclarator y MemberReference b IfStatement BinaryOperation < MemberReference x Literal 0 StatementExpression Assignment MemberReference x MemberReference - x = End IfStatement BinaryOperation < MemberReference y Literal 0 StatementExpression Assignment MemberReference y MemberReference - y = End IfStatement BinaryOperation == MemberReference x Literal 0 ReturnStatement Cast BasicType int MemberReference y End IfStatement BinaryOperation == MemberReference y Literal 0 ReturnStatement Cast BasicType int MemberReference x End LocalVariableDeclaration BasicType int VariableDeclarator shift MethodInvocation Long BinaryOperation | MemberReference x MemberReference y numberOfTrailingZeros StatementExpression Assignment MemberReference x MethodInvocation Long MemberReference x numberOfTrailingZeros >>= DoStatement BinaryOperation != MemberReference y Literal 0 BlockStatement StatementExpression Assignment MemberReference y MethodInvocation Long MemberReference y numberOfTrailingZeros >>= IfStatement BinaryOperation > MemberReference x MemberReference y BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator t MemberReference x StatementExpression Assignment MemberReference x MemberReference y = StatementExpression Assignment MemberReference y MemberReference t = End StatementExpression Assignment MemberReference y BinaryOperation - MemberReference y MemberReference x = End ReturnStatement Cast BasicType int BinaryOperation << MemberReference x MemberReference shift
64,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator pos Literal - 1 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator step MethodInvocation Integer MemberReference n highestOneBit BinaryOperation != MemberReference step Literal 0 Assignment MemberReference step Literal 1 >>= BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator next BinaryOperation + MemberReference pos MemberReference step IfStatement BinaryOperation && BinaryOperation < MemberReference next MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference next a MemberReference x BlockStatement StatementExpression Assignment MemberReference pos MemberReference next = End End ReturnStatement BinaryOperation + MemberReference pos Literal 1
28,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType int is_non_decreasing FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement Literal 0 End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End IfStatement BinaryOperation <= MemberReference n Literal 1 ReturnStatement Literal 1 End ReturnStatement TernaryExpression BinaryOperation <= MemberReference ArraySelector BinaryOperation - MemberReference n Literal 2 a MemberReference ArraySelector BinaryOperation - MemberReference n Literal 1 a MethodInvocation MemberReference a BinaryOperation - MemberReference n Literal 1 is_non_decreasing Literal 0
94,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int popcount_u32 FormalParameter BasicType int x StatementExpression Assignment MemberReference x BinaryOperation - MemberReference x BinaryOperation & BinaryOperation >>> MemberReference x Literal 1 Literal 0x55555555 = StatementExpression Assignment MemberReference x BinaryOperation + BinaryOperation & MemberReference x Literal 0x33333333 BinaryOperation & BinaryOperation >>> MemberReference x Literal 2 Literal 0x33333333 = StatementExpression Assignment MemberReference x BinaryOperation & BinaryOperation + MemberReference x BinaryOperation >>> MemberReference x Literal 4 Literal 0x0F0F0F0F = StatementExpression Assignment MemberReference x BinaryOperation + MemberReference x BinaryOperation >>> MemberReference x Literal 8 = StatementExpression Assignment MemberReference x BinaryOperation + MemberReference x BinaryOperation >>> MemberReference x Literal 16 = ReturnStatement BinaryOperation & MemberReference x Literal 0x3F
67,ClassDeclaration Modifier public Algo MethodDeclaration Modifier static public BasicType int lower_bound FormalParameter Modifier final BasicType int a FormalParameter BasicType int n FormalParameter BasicType int x LocalVariableDeclaration BasicType int VariableDeclarator i Literal - 1 LocalVariableDeclaration BasicType int VariableDeclarator step Literal 1 WhileStatement BinaryOperation < MemberReference step MemberReference n StatementExpression Assignment MemberReference step Literal 1 <<= End WhileStatement BinaryOperation > MemberReference step Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator ni BinaryOperation + MemberReference i MemberReference step IfStatement BinaryOperation && BinaryOperation < MemberReference ni MemberReference n BinaryOperation < MemberReference ArraySelector MemberReference ni a MemberReference x StatementExpression Assignment MemberReference i MemberReference ni = End StatementExpression Assignment MemberReference step Literal 1 >>= End ReturnStatement BinaryOperation + MemberReference i Literal 1
104,ClassDeclaration Algo MethodDeclaration Modifier static public reverse_array FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference a Literal null ReturnStatement End IfStatement BinaryOperation < MemberReference n Literal 0 StatementExpression Assignment MemberReference n Literal 0 = End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 VariableDeclarator j BinaryOperation - MemberReference n Literal 1 BinaryOperation < MemberReference i MemberReference j MemberReference ++ i MemberReference -- j BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator t MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a = StatementExpression Assignment MemberReference ArraySelector MemberReference j a MemberReference t = End
74,ClassDeclaration Algo MethodDeclaration Modifier static public BasicType long max_subarray_sum FormalParameter BasicType int a FormalParameter BasicType int n IfStatement BinaryOperation || BinaryOperation == MemberReference a Literal null BinaryOperation <= MemberReference n Literal 0 ReturnStatement Literal 0L End IfStatement BinaryOperation > MemberReference n MemberReference a length StatementExpression Assignment MemberReference n MemberReference a length = End LocalVariableDeclaration BasicType int VariableDeclarator m Literal 1 WhileStatement BinaryOperation < MemberReference m MemberReference n StatementExpression Assignment MemberReference m Literal 1 <<= End LocalVariableDeclaration BasicType int VariableDeclarator size BinaryOperation << MemberReference m Literal 1 LocalVariableDeclaration BasicType long VariableDeclarator sum ArrayCreator BasicType long MemberReference size LocalVariableDeclaration BasicType long VariableDeclarator pref ArrayCreator BasicType long MemberReference size LocalVariableDeclaration BasicType long VariableDeclarator suff ArrayCreator BasicType long MemberReference size LocalVariableDeclaration BasicType long VariableDeclarator best ArrayCreator BasicType long MemberReference size LocalVariableDeclaration Modifier final BasicType long VariableDeclarator NEG_INF BinaryOperation / MemberReference Long MIN_VALUE Literal 4 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MemberReference m MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator idx BinaryOperation + MemberReference m MemberReference i IfStatement BinaryOperation < MemberReference i MemberReference n BlockStatement LocalVariableDeclaration BasicType long VariableDeclarator v MemberReference ArraySelector MemberReference i a StatementExpression Assignment MemberReference ArraySelector MemberReference idx sum MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference idx pref MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference idx suff MemberReference v = StatementExpression Assignment MemberReference ArraySelector MemberReference idx best MemberReference v = BlockStatement StatementExpression Assignment MemberReference ArraySelector MemberReference idx sum Literal 0L = StatementExpression Assignment MemberReference ArraySelector MemberReference idx pref MemberReference NEG_INF = StatementExpression Assignment MemberReference ArraySelector MemberReference idx suff MemberReference NEG_INF = StatementExpression Assignment MemberReference ArraySelector MemberReference idx best MemberReference NEG_INF = End End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i BinaryOperation - MemberReference m Literal 1 BinaryOperation > MemberReference i Literal 0 MemberReference -- i BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator l BinaryOperation << MemberReference i Literal 1 VariableDeclarator r BinaryOperation + MemberReference l Literal 1 LocalVariableDeclaration BasicType long VariableDeclarator candPref TernaryExpression BinaryOperation == MemberReference ArraySelector MemberReference r pref MemberReference NEG_INF MemberReference NEG_INF BinaryOperation + MemberReference ArraySelector MemberReference l sum MemberReference ArraySelector MemberReference r pref LocalVariableDeclaration BasicType long VariableDeclarator candSuff TernaryExpression BinaryOperation == MemberReference ArraySelector MemberReference l suff MemberReference NEG_INF MemberReference NEG_INF BinaryOperation + MemberReference ArraySelector MemberReference r sum MemberReference ArraySelector MemberReference l suff LocalVariableDeclaration BasicType long VariableDeclarator cross TernaryExpression BinaryOperation || BinaryOperation == MemberReference ArraySelector MemberReference l suff MemberReference NEG_INF BinaryOperation == MemberReference ArraySelector MemberReference r pref MemberReference NEG_INF MemberReference NEG_INF BinaryOperation + MemberReference ArraySelector MemberReference l suff MemberReference ArraySelector MemberReference r pref StatementExpression Assignment MemberReference ArraySelector MemberReference i sum BinaryOperation + MemberReference ArraySelector MemberReference l sum MemberReference ArraySelector MemberReference r sum = StatementExpression Assignment MemberReference ArraySelector MemberReference i pref MethodInvocation Math MemberReference ArraySelector MemberReference l pref MemberReference candPref max = StatementExpression Assignment MemberReference ArraySelector MemberReference i suff MethodInvocation Math MemberReference ArraySelector MemberReference r suff MemberReference candSuff max = StatementExpression Assignment MemberReference ArraySelector MemberReference i best MethodInvocation Math MethodInvocation Math MemberReference ArraySelector MemberReference l best MemberReference ArraySelector MemberReference r best max MemberReference cross max = End ReturnStatement MemberReference ArraySelector Literal 1 best
